"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Disc Number","Track Number","Track Duration (ms)","Added By","Added At"
"spotify:track:6FuGJB290AQMAHTfjOYVaK","Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","spotify:artist:6fWVd57NKTalqvmjRd2t8Z, spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5, spotify:artist:6ASri4ePR7RlsvIQgWPJpS","24kGoldn, Justin Bieber, J Balvin, iann dior","spotify:album:4PTxbJPI4jj0Kx8hwr1v0T","Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","1","1","192745","","2020-11-20T12:45:52Z"
"spotify:track:7JK2tn5VBd1I8hlZ8bYSeU","Vacío","spotify:artist:29KrMIwUUqCvc66OHLcSMl","Inazio","spotify:album:3S8rfCddAuOQratGqB0xzX","Vacío","1","1","143999","","2020-11-19T10:55:44Z"
"spotify:track:29UkXUrWYGoPsxEesEH3qZ","Un Planeta Llamado Nosotros","spotify:artist:3heR1it0slFXjaa7E62zpw","Maldita Nerea","spotify:album:2UOcxINWhnl0heSIig86An","Un Planeta Llamado Nosotros","1","1","224926","","2020-11-16T15:35:02Z"
"spotify:track:0LaJesAbdAeVsQkSwxjzSd","Este mensaje fue eliminado","spotify:artist:4RK7b5enfCZ7DmrZCChxoi","Aren","spotify:album:7uJxjSzgS0kgPLzhlkmG2Z","Este mensaje fue eliminado","1","1","146302","","2020-11-15T10:07:15Z"
"spotify:track:1KuiFQ6MBR00bBNEqH33Zs","Distanciaos","spotify:artist:4RK7b5enfCZ7DmrZCChxoi, spotify:artist:0q3DZrcqvPZtjaDEZDGSFt","Aren, ElRoca","spotify:album:7mAPvXnxy1idFHhnVowsfH","Distanciaos","1","1","163479","","2020-11-15T10:04:36Z"
"spotify:track:2jLBlbegYDhxPkBPUJ2t9X","Otra Ronda Más","spotify:artist:3iY9PS7LxPnCVcCP7BjJOK, spotify:artist:5fmYDIdgEkSgLdL6esxgfp","Hens, Belén Aguilera","spotify:album:1kgCfLdMRat6yVnrFkfhI6","Otra Ronda Más","1","1","153944","","2020-11-12T14:07:10Z"
"spotify:track:3eXgzFwakpgcA9AXcWeG1a","Me Noto Distinto","spotify:artist:7uXKIO6VDeOCo6ImWZpZJn, spotify:artist:4NAeRqTT8u5AC9WUOMCLeM, spotify:artist:1T1XaAhbH2hFHDIAUhLAaa","Mayo 214, Fulston, La Cantera","spotify:album:67AJTxhPHnu11GWJtHl1Te","Me Noto Distinto","1","1","195423","","2020-11-10T10:17:07Z"
"spotify:track:2aQJOc2QUTdQl1J2Z9VxYO","Problemas","spotify:artist:6ONwLtT6vOzlO3pfZNAOMw","Paris Boy","spotify:album:0OXuXnfwVvYPtopY9XFRVE","Problemas","1","1","222892","","2020-11-07T16:27:29Z"
"spotify:track:0XinBYhf1X3kdvKQHOX971","Tú Me Dejaste De Querer (feat. Niño de Elche & La Hungara)","spotify:artist:5TYxZTjIPqKM8K8NuP9woO, spotify:artist:5IbUz6BcOu6IVY512oxavP, spotify:artist:7xtnpHS34mLlxGZDVUBHSU","C. Tangana, Niño de Elche, La Húngara","spotify:album:7lRNtV18ZVeTYY2w5RhVf2","Tú Me Dejaste De Querer (feat. Niño de Elche & La Hungara)","1","1","198499","","2020-11-06T12:42:01Z"
"spotify:track:7ql2RUmAmj36tkMUNWo7MT","A Un Paso De La Luna","spotify:artist:6k8mwkKJKKjBILo7ypBspl, spotify:artist:0L1f9i3L3fkMNENljDOsjG","Ana Mena, Rocco Hunt","spotify:album:0IuCnS7obPd6pE3lJx0Ax8","A Un Paso De La Luna","1","1","167313","","2020-11-03T19:10:04Z"
"spotify:track:5ndhxeC4EU0PAjAxyqtDUD","Aunque Me Duelas","spotify:artist:1tMWkquIkQtVD6vaZlDbSQ, spotify:artist:4d3kmfoZBTuUPSUjgP45uo","Chema Rivas, Lérica","spotify:album:4lWnHVhYEBYROvKiGeaPCl","Aunque Me Duelas","1","1","178750","","2020-11-03T18:49:48Z"
"spotify:track:5zj8WNkBrEzlI5FKeYV4ol","La Luz","spotify:artist:77ziqFxp5gaInVrF2lj4ht, spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5","Sech, J Balvin","spotify:album:68JMNFwtqRgtdY4ufFG8EE","La Luz","1","1","216746","","2020-11-02T16:37:01Z"
"spotify:track:47EiUVwUp4C9fGccaPuUCS","Dakiti","spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:0EFisYRi20PTADoJrifHrz","Bad Bunny, Jhay Cortez","spotify:album:43dl8hP5uNN9s6YeeJA5fv","Dakiti","1","1","205090","","2020-11-01T22:45:54Z"
"spotify:track:5K4T7KJlGKoiwKA2nuQCjy","Qué Le Voy a Hacer","spotify:artist:3OQumEuDR7ZpOYpYoXrT14","Skechi Kid","spotify:album:0t9NNmY2tTWa4Xvq7iCpA2","Qué Le Voy a Hacer","1","1","231176","","2020-11-01T16:30:30Z"
"spotify:track:7p86AB1S0CeNeYc7CfWvGR","La noche me resbala","spotify:artist:5e4btuINxJ9yrpwBqdPqPq","Señor Trepador","spotify:album:3yK74pubVvBb4vSWye5A2l","Aforismos invertebrados","1","2","181839","","2020-11-01T11:41:47Z"
"spotify:track:1eWWdO6oIBdJT8SCXaYCYV","Tu Foto Del DNI","spotify:artist:4ckWVaYN8j0EZrNFRHmxZx, spotify:artist:7eLcDZDYHXZCebtQmVFL25","Marmi, Aitana","spotify:album:3NJKXmNaDC83yJhGX76Uc8","Tu Foto Del DNI","1","1","179653","","2020-10-31T15:20:42Z"
"spotify:track:0j6eJIII2AucQBgCGxPrFx","Millonario","spotify:artist:1aMt4A5jrQHxDYyC7rXgV0","Pol Granch","spotify:album:4dmb8dXKTk6GSh7zsBnF0r","Tengo Que Calmarme","1","6","189690","","2020-10-31T11:56:38Z"
"spotify:track:485KVYPmRISdLpKbaSJ81u","Oops (I'm Sorry)","spotify:artist:3hyEbRtp617pNCuuQjyOmc, spotify:artist:0JOxt5QOwq0czoJxvSc5hS, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","Lost Kings, GASHI, Ty Dolla $ign","spotify:album:1ElsjvR5Stcl155XkRzJwK","Oops (I'm Sorry)","1","1","202486","","2020-10-30T23:22:23Z"
"spotify:track:3YjguG5v9vS5o8Cnciy76z","No Termino","spotify:artist:5C4PDR4LnhZTbVnKWXuDKD","Morat","spotify:album:55vHrdepEsedAK6Rw1HNnF","No Termino","1","1","239826","","2020-10-30T17:28:52Z"
"spotify:track:7r9ZhitdQBONTFOiJW5mr8","Reloj","spotify:artist:1mcTU81TzQhprhouKaTkpq, spotify:artist:2R21vXR83lH98kGeO99Y66","Rauw Alejandro, Anuel AA","spotify:album:56vYUqyoaBCrokFauIuXIk","Reloj","1","1","231594","","2020-10-29T18:22:57Z"
"spotify:track:21AH6D2xxBxjduEbZHh7i5","Cómo Me Gustaría Contarte","spotify:artist:3AIPhNgeF9S1Kyg9Yy3UQW","Dani Martín","spotify:album:7wtZmmV9IngZcM71QUBUgL","Lo Que Me Dé la Gana","1","5","229946","","2020-10-29T18:05:48Z"
"spotify:track:74anwTmdyvA3f8RUtCQqKD","Déjame","spotify:artist:2KEDbpUlz9nwtGywHT4gyf","Los Secretos","spotify:album:1XVL4fl2DMeU1JOPVH6K17","Los Secretos","1","7","160000","","2020-10-29T09:34:46Z"
"spotify:track:0S97fTj264zDbSQ5yWQWqB","Ahí Va la Niña","spotify:artist:1AaN24tRzIpDKK54IRtdIe","Andrés Suárez","spotify:album:6OmOESyxOQyFaINGbSitkE","Desde una Ventana","1","8","180906","","2020-10-28T16:41:34Z"
"spotify:track:07MrcfLozSPBfEI8GPOZgc","Como Panas","spotify:artist:6w9ToX5slZ4uIdmD17hJ3c","Bryant Myers","spotify:album:44YLTG6xQvRUc9vgOkMPjK","Como Panas","1","1","198997","","2020-10-24T13:55:19Z"
"spotify:track:6gZWWlZ6NjTtPAipvfhUvA","De Cabeza","spotify:artist:2fDPuICrsdqI5l25Q5rXUe","Ale Ocaña","spotify:album:44mYx4j32vCKgA5dL0cFrS","De Cabeza","1","1","186976","","2020-10-22T08:28:01Z"
"spotify:track:5AQTFpm3oDPTenmw5Lmfoi","Veneno","spotify:artist:5Uox3n7m4W2CoM9MmHPJwQ, spotify:artist:3lLDZNIMUmxMzIE6Vz9Agz, spotify:artist:7q3hzOFspDedtkyBi1Azc8","Delaossa, KIDDO, J.Moods","spotify:album:0UYDVbpaX2fpXiGDsxPzsY","La Tour Liffee","1","5","258586","","2020-10-17T23:26:14Z"
"spotify:track:4Ofg5uuH7qqDIXpAJMpXZV","Rayando El Sol","spotify:artist:7okwEbXzyT2VffBmyQBWLz","Maná","spotify:album:0umE2yr7H5jo91x7xhjoXY","Falta Amor","1","3","250106","","2020-10-16T13:58:00Z"
"spotify:track:6EDO9iiTtwNv6waLwa1UUq","POPSTAR (feat. Drake)","spotify:artist:0QHgL1lAIqAw0HtD7YldmP, spotify:artist:3TVXtAsR1Inumwj472S9r4","DJ Khaled, Drake","spotify:album:5nNtpPsSUgb9Hlb3dF1gXa","POPSTAR (feat. Drake)","1","1","200221","","2020-10-16T12:33:09Z"
"spotify:track:73jXsDRsg1rIa8sOqI3fPI","Bipolar","spotify:artist:4P9xDIEyrtAeXRI6xOl2TS, spotify:artist:5AMBCoLbNgVCbA3XYMRlks","Pol 3.14, Cepeda","spotify:album:1j6r5P6TaJ8STOafigxUlc","Bipolar","1","1","251219","","2020-10-14T21:48:35Z"
"spotify:track:43NqTeL8pgBxKHPMiJKUP5","Girl","spotify:artist:7iK8PXO48WeuP03g8YR51W","Myke Towers","spotify:album:3dM5WCvdXdNqLE14d16GmJ","Easy Money Baby","1","10","186426","","2020-10-13T19:02:10Z"
"spotify:track:3Iql4v0ISjuMqj7MNkuWJX","Como Estrellas","spotify:artist:2Xi0zO1N71Ff9KymMs93YX","LA YOUNG","spotify:album:4CM8hbqwUgfo6vYTG4JHxm","Como Estrellas","1","1","219000","","2020-10-12T18:47:20Z"
"spotify:track:1LuccEv4YdpWldk4B5SAUt","Sin Prisa","spotify:artist:105iYV1T7lf8Rysxo0KzfD, spotify:artist:5gQRQVPhNYSurNbuynGVGj","Nikone, Pablo Cebrián","spotify:album:7nFiWBzkF6bxsflUTfXad7","Sin Prisa","1","1","164954","","2020-10-10T10:27:51Z"
"spotify:track:3uyXupf90Zy56shfjUj7AB","Arráncame la Piel","spotify:artist:1aMt4A5jrQHxDYyC7rXgV0","Pol Granch","spotify:album:4dmb8dXKTk6GSh7zsBnF0r","Tengo Que Calmarme","1","5","179468","","2020-10-09T14:42:40Z"
"spotify:track:1nN6ix8q6AReMcqKctFElM","2018: Odisea en el Espacio","spotify:artist:40Ippe6JeofRURQ4nbF8DT","Taburete","spotify:album:3PPC9G47E3LQbWwYXNBpHq","2018: Odisea en el Espacio","1","1","212602","","2020-09-22T16:59:21Z"
"spotify:track:2ycUsRaFA2pnfvd3HQPWmG","Sanxenxo","spotify:artist:4FLnPEJpIOJkHuKVU4EKTC","Santi Pidal","spotify:album:6ZAIeZjqbygiP0XfJ81XKc","Sanxenxo","1","1","192073","","2020-09-16T10:09:30Z"
"spotify:track:6C6mUonH6MNdSg5pw7kOc9","Ayer Me Llamó Mi Ex (feat. Lenny Santos)","spotify:artist:4m6ubhNsdwF4psNf3R8kwR, spotify:artist:4bODqflR0Wo3i3fCwwCIPq","KHEA, Lenny Santos","spotify:album:0H01i14lrDJtgGU2LFImWL","Ayer Me Llamó Mi Ex (feat. Lenny Santos)","1","1","206760","","2020-09-15T15:13:54Z"
"spotify:track:16DNJ8y6k97DxuMyV49W7V","Dónde Estás","spotify:artist:4m6ubhNsdwF4psNf3R8kwR","KHEA","spotify:album:0ZyvU9dSoBua8NOYnAP0x3","Dónde Estás","1","1","153560","","2020-09-13T12:51:57Z"
"spotify:track:2cGJxXXIBrxMhk2fWUJTLs","Ooh Ahh (My Life Be Like) (feat. Toby Mac)","spotify:artist:6aUgzC0cMh0StjV7LyFEDr, spotify:artist:5VX8hxrcfJWwaTLiqGUHG3","Grits, TobyMac","spotify:album:2DtNX7KFKsCf1CNJt5gvif","The Art of Translation","1","2","233173","","2020-09-11T18:47:01Z"
"spotify:track:48seLkgehc2aaEHUA3JiSH","Chocolatito","spotify:artist:1aMt4A5jrQHxDYyC7rXgV0","Pol Granch","spotify:album:1EtmEeugikcxbSyBOMKmGp","Chocolatito","1","1","179593","","2020-09-07T18:12:39Z"
"spotify:track:0EhpEsp4L0oRGM0vmeaN5e","UN DIA (ONE DAY) (Feat. Tainy)","spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5, spotify:artist:0GM7qgcRCORpGnfcN2tCiB, spotify:artist:6M2wZ9GZgrQXHCFfjv46we, spotify:artist:4q3ewBCX7sLwd24euuV69X","J Balvin, Tainy, Dua Lipa, Bad Bunny","spotify:album:6aqSlutLYNpzSsK4dV5jTr","UN DIA (ONE DAY) (Feat. Tainy)","1","1","232253","","2020-09-06T13:31:12Z"
"spotify:track:71cbRI2v81hE6TkKSQOwik","Despeinada","spotify:artist:1i8SpTcr7yvPOmcqrbnVXY, spotify:artist:28gNT5KBp7IjEOQoevXf9N","Ozuna, Camilo","spotify:album:0wbDhPbkcJvilPNUHxqk10","Despeinada","1","1","224186","","2020-09-04T14:25:01Z"
"spotify:track:7qqa7UQhQW9uy9DKf2td0n","Se Te Nota","spotify:artist:1tMWkquIkQtVD6vaZlDbSQ","Chema Rivas","spotify:album:6iXPfVcFteix896m3tBQXF","Se Te Nota","1","1","222000","","2020-09-01T13:11:00Z"
"spotify:track:6NfrH0ANGmgBXyxgV2PeXt","La Difícil","spotify:artist:4q3ewBCX7sLwd24euuV69X","Bad Bunny","spotify:album:5lJqux7orBlA1QzyiBGti1","YHLQMDLG","1","2","163084","","2020-08-30T13:18:19Z"
"spotify:track:69vlMrzHwATKzupwNcUPyK","La Santa","spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:4VMYDCV2IEDYJArk749S6m","Bad Bunny, Daddy Yankee","spotify:album:5lJqux7orBlA1QzyiBGti1","YHLQMDLG","1","4","206420","","2020-08-30T13:18:08Z"
"spotify:track:1LyZX8u8DqVFULMViZUwcn","Quiero, Quiero y Quiero","spotify:artist:5gnF05YcUt010aB7EWk96U","Arnau Griso","spotify:album:6O13QTgdeRO9eAPIneCO3m","Quiero, Quiero y Quiero","1","1","205933","","2020-08-30T12:09:18Z"
"spotify:track:3seSQdWWmKUp2SN7lFCGyt","Tú y yo","spotify:artist:1lhouf62e5nnvFhbjwLU3j","Air Magno","spotify:album:1XQKTynjV9LlV9qJGswk0O","Tú y yo","1","1","137400","","2020-08-30T12:08:10Z"
"spotify:track:1QBmYURvVM6Ai7y7yo9Dvx","Cuando Quieras","spotify:artist:2IMZYfNi21MGqxopj9fWx8","Rels B","spotify:album:0Rd1iMA3OwKNdlF9OkUkZw","Cuando Quieras","1","1","157346","","2020-08-29T10:54:31Z"
"spotify:track:3qM0vBxIe4VUbK0Z0smuVP","Medusa","spotify:artist:0EFisYRi20PTADoJrifHrz, spotify:artist:2R21vXR83lH98kGeO99Y66, spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5","Jhay Cortez, Anuel AA, J Balvin","spotify:album:00WVnPPMH4wPiQk7QgLVgn","Medusa","1","1","305333","","2020-08-28T16:34:08Z"
"spotify:track:5m3jpKkgkfoMcym1qjToFg","Jangueo","spotify:artist:2DspEsT7UXGKd2VaaedgG4, spotify:artist:11YLRSsZA3YVuQQtHXKTlz","Alex Rose, Rafa Pabön","spotify:album:0owN7Uk2MRirowjo9PQv14","LOST","1","1","259600","","2020-08-28T09:05:19Z"
"spotify:track:4Ny1rlxyM3Lfo37Q0e7Kaj","Me Va Bonito","spotify:artist:66BpLv7bc0OLbr50D1cnGS","Zetazen","spotify:album:4A1looglzXwBtSB3MjuHzo","Me Va Bonito","1","1","199544","","2020-08-27T20:56:09Z"
"spotify:track:55C0glNSvxJDCfgHwiCZb1","Mami","spotify:artist:5UN0rzL594mWY2RbOtZqIN, spotify:artist:0LLnP7NEsEQ1pSCfsuYURr","Ptazeta, Juacko","spotify:album:2ySo2W9Z1CL2rUPAzCfl8t","Mami","1","1","189493","","2020-08-25T19:30:17Z"
"spotify:track:05k3khLNk1GU3B6ebjNvPP","Te Acuerdas Que","spotify:artist:5JcO3FHEBbWTQMUHmWtU2g, spotify:artist:5UA1oMfQ2oISh5SaZiVjXe, spotify:artist:0GABUps2B17UMu6M8tkEDS","Juancho Marqués, Daniela Garsal, InnerCut","spotify:album:1hycsRJtI9W0szyy7FpXKd","Te Acuerdas Que","1","1","196960","","2020-08-25T09:36:31Z"
"spotify:track:4VHXa2uKPIelx9YBBqkHtM","M Conformo","spotify:artist:1aMt4A5jrQHxDYyC7rXgV0","Pol Granch","spotify:album:4JgfObeY5C5iVFvRzxS91x","M Conformo","1","1","206864","","2020-08-22T19:55:38Z"
"spotify:track:2SAqBLGA283SUiwJ3xOUVI","Laugh Now Cry Later (feat. Lil Durk)","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:3hcs9uc56yIGFCSy9leWe7","Drake, Lil Durk","spotify:album:0qGdc7fNq9RNIPEzZufa43","Laugh Now Cry Later (feat. Lil Durk)","1","1","261492","","2020-08-20T15:26:27Z"
"spotify:track:7x4ASXYEKfQBCewcZhK776","Ay, DiOs Mío!","spotify:artist:790FomKkXshlbRYZFtlgla","KAROL G","spotify:album:1mMUBQXa70gHyUjK0Q0u63","Ay, DiOs Mío!","1","1","189653","","2020-08-17T19:52:52Z"
"spotify:track:5rZlwNFl01HqLWBQGryKSm","Mood Swings (feat. Lil Tjay)","spotify:artist:0eDvMgVFoNV3TpwtrVCoTj, spotify:artist:6jGMq4yGs7aQzuGsMgVgZR","Pop Smoke, Lil Tjay","spotify:album:7e7t0MCrNDcJZsPwUKjmOc","Shoot For The Stars Aim For The Moon","1","13","213333","","2020-08-15T00:45:17Z"
"spotify:track:3n3TDn3kaH4Avp8NG7LVtq","Dime Cuánto","spotify:artist:79N4S7UXdjo2fAh3OHJQuB, spotify:artist:7gGKjAXKRyDUhSUhFDIaAW, spotify:artist:5Uox3n7m4W2CoM9MmHPJwQ","Hard GZ, Lupita's Friends, Delaossa","spotify:album:20o8tUjC76PSg1PvcxfbvF","Dime Cuánto","1","1","268236","","2020-08-13T13:29:13Z"
"spotify:track:4b0w3YrS8Cyfqv4uiZvVdO","Nictofilia","spotify:artist:79N4S7UXdjo2fAh3OHJQuB","Hard GZ","spotify:album:5OoOmlsCM7OtaeRVxKwgts","Nictofilia","1","1","208587","","2020-08-13T11:44:06Z"
"spotify:track:4etV43Qb0OBbMcxiLDVwSo","Memoria Rota","spotify:artist:4SsVbpTthjScTS7U2hmr1X, spotify:artist:7iK8PXO48WeuP03g8YR51W","Arcangel, Myke Towers","spotify:album:6K8akCaxHlpM3O3xFGh4gs","Memoria Rota","1","1","205450","","2020-08-11T19:53:27Z"
"spotify:track:4pXW6ZAHBz7ODXTRKklWrM","Mamichula - con Nicki Nicole","spotify:artist:2x7PC78TmgqpEIjaGAZ0Oz, spotify:artist:2UZIAOlrnyZmyzt1nuXr9y, spotify:artist:716NhGYqD1jl2wI1Qkgq36, spotify:artist:5szJHKg5xeUlQ9pTqzdpic, spotify:artist:0shHIQr8VamXbzM66kwGQo","Trueno, Nicki Nicole, Bizarrap, Taiu, TATOOL","spotify:album:7AHKVMfKtUv9P06zjFHsGB","Atrevido","1","10","219201","","2020-08-07T08:28:16Z"
"spotify:track:5RqR4ZCCKJDcBLIn4sih9l","Party Girl","spotify:artist:1XLWox9w1Yvbodui0SRhUQ","StaySolidRocky","spotify:album:4NPX54YtocHqTOq6yXDEFM","Party Girl","1","1","147800","","2020-08-04T21:25:13Z"
"spotify:track:3gD4J3RUHy4OUuZ3qAiaiG","Caramelo","spotify:artist:1i8SpTcr7yvPOmcqrbnVXY","Ozuna","spotify:album:6HZe6aICWesZsze5OKlvMD","Caramelo","1","1","217546","","2020-07-31T13:18:20Z"
"spotify:track:2kqnKoGH8B8XsCQb1IDMXL","Las cosas se me olvidan (con Arnau Griso)","spotify:artist:0QE9iXPzgSaBq34OqIZ4n2, spotify:artist:5gnF05YcUt010aB7EWk96U","Despistaos, Arnau Griso","spotify:album:0RsHdXSZU5zxwvXfHrG8zP","Las cosas se me olvidan (con Arnau Griso)","1","1","240000","","2020-07-21T20:13:27Z"
"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","La Curiosidad","spotify:artist:2cPqdH7XMvwaBJEVjheH8g, spotify:artist:2ydZrTy8U3kOMOzx20s3dg, spotify:artist:7iK8PXO48WeuP03g8YR51W","Jay Wheeler, DJ Nelson, Myke Towers","spotify:album:5sEpXan86hEcM8eZSAoWhw","Platonicos","1","4","219048","","2020-07-21T20:09:40Z"
"spotify:track:7Hh0Ew8SHhO1Uj4AQHXqYe","Me Da la Vida","spotify:artist:3BCFlhrVzBKHbzBnWr13d9","Sebastián Cortés","spotify:album:71z5w6A3jpwYgU8t7jVdws","Me Da la Vida","1","1","197786","","2020-07-16T20:58:11Z"
"spotify:track:4ZRrLHqzhGRXYj2qcB4s5S","Tattoo - Remix with Camilo","spotify:artist:1mcTU81TzQhprhouKaTkpq, spotify:artist:28gNT5KBp7IjEOQoevXf9N","Rauw Alejandro, Camilo","spotify:album:3Na85E6foBKxAeoAojX427","Tattoo (Remix with Camilo)","1","1","222680","","2020-07-15T14:13:16Z"
"spotify:track:7Aa3P0xazGWPZLXfrOeZAB","Ya No Te Hago Falta","spotify:artist:5lWasZeo8uWQk6GD8czJLq","Sen Senra","spotify:album:0xAGsIq19Gby11pfILO1PT","Ya No Te Hago Falta","1","1","161599","","2020-07-15T07:23:52Z"
"spotify:track:0er8DmFxCMAJzi6KdI1idt","Verano del 95","spotify:artist:0ewtf5KcA50GVkF6FBXOcs","Rulo y la contrabanda","spotify:album:6ax0h1TzDWH6f1ck8EmsUO","Basado en hechos reales","1","1","236373","","2020-07-12T08:46:55Z"
"spotify:track:5UstiT9upePmmv69dhfSwD","5 de la Tarde (Nueva Versión)","spotify:artist:14MWie92G8fspcINNwL7n7","Sunvalley","spotify:album:55zUCZ0mmrz5152AHiIUUN","C'est la Vie","1","2","205921","","2020-07-12T08:46:44Z"
"spotify:track:3DyiAk1BzIF8rq9rimypG4","La Bebe - Remix","spotify:artist:2R21vXR83lH98kGeO99Y66, spotify:artist:4kYSro6naA4h99UJvo89HB, spotify:artist:5ImkeVBlU11axX5QwOWg12, spotify:artist:37UACiDcdzEYii0iU0QpAf, spotify:artist:3oOJYwLB8FGSKYOQ5zx7Kk","Anuel AA, Cardi B, Black Jonas Point, Secreto ""El Famoso Biberon"", Liro Shaq","spotify:album:1hUWE99C1h8yBHZT8KxP4V","La Bebe (Remix)","1","1","374545","","2020-07-10T14:06:37Z"
"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Robbery","spotify:artist:4MCBfE4596Uoi2O4DtmEMz","Juice WRLD","spotify:album:1GYVNOzwhx1nMcIJDogSNp","Death Race For Love","1","8","240050","","2020-07-10T13:06:14Z"
"spotify:track:39JlamO6oYz8nRIYCfq8Bl","Tinder","spotify:artist:7eH1UUCyxL8Wf9PztvvPJ6, spotify:artist:3lY9Fxceu60W1rbon7PkuF","Arce, Omar Montes","spotify:album:40adjsBjeOM3fqowbOPOtF","Tinder","1","1","183370","","2020-07-03T23:42:19Z"
"spotify:track:4fsj5oMLYrCUlTDs4P9qw5","Flamenkito","spotify:artist:4d3kmfoZBTuUPSUjgP45uo, spotify:artist:5LeiVcEnsZcwc133TUhJNW","Lérica, Belinda","spotify:album:1gXu9jczbkEdYN6FNekRqH","Flamenkito","1","1","202153","","2020-07-03T14:25:51Z"
"spotify:track:3YntiCUU0Xqq0B68FM3YAt","Rutina","spotify:artist:7iK8PXO48WeuP03g8YR51W","Myke Towers","spotify:album:52ANAGxQnsXHzgkYvhloCl","Rutina","1","1","217226","","2020-07-03T14:10:55Z"
"spotify:track:7mcdgAXmb35dakBnfDIv3q","Narcos","spotify:artist:2R21vXR83lH98kGeO99Y66","Anuel AA","spotify:album:7JtT7OyWM8BnIS5FXXPMKg","Emmanuel","1","6","259250","","2020-07-02T20:13:46Z"
"spotify:track:4MWb6mltydQn84NrTm7Gpl","Dime Cuantas Veces (Remix) [feat. Justin Quiles]","spotify:artist:1aWJsBQa67l72j1VT3D6Ow, spotify:artist:2IMZYfNi21MGqxopj9fWx8, spotify:artist:1pQWsZQehhS4wavwh7Fnxd, spotify:artist:14zUHaJZo1mnYtn6IBRaRP","Micro TDH, Rels B, Lenny Tavárez, Justin Quiles","spotify:album:6qvGkkeW9g7I2k04lEwGU0","Dime Cuantas Veces (Remix) [feat. Justin Quiles]","1","1","207248","","2020-06-29T20:27:52Z"
"spotify:track:4HKYplESyMVVTmORSeQg8S","Nubes Negras","spotify:artist:2R21vXR83lH98kGeO99Y66","Anuel AA","spotify:album:7JtT7OyWM8BnIS5FXXPMKg","Emmanuel","1","18","268085","","2020-06-28T19:23:31Z"
"spotify:track:1jMFkATqoVGbGrqZW8Iuzh","Pedigrí","spotify:artist:7eH1UUCyxL8Wf9PztvvPJ6","Arce","spotify:album:0nFIAsLOuavv8a9xPY2JK9","Pedigrí","1","11","225849","","2020-06-26T10:50:01Z"
